property_type,place_with_parent_names,region,lat-lon,area_m2,price_usd
apartment,|Brasil|Bahia|Salvador|Canela|,Northeast,"-12.992472,-38.52298",134,331418.47
apartment,|Brasil|Bahia|Salvador|Vitória|,Northeast,"-12.993533,-38.526047",182,347105.61
house,|Brasil|Bahia|Salvador|Piatã|,Northeast,"-12.930446,-38.387676",134,198851.08
apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,"-13.009679,-38.486305",85,101003.72
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",94,220945.64
apartment,|Brasil|Bahia|Salvador|Piatã|,Northeast,"-12.937969,-38.381538",81,104160.09
apartment,|Brasil|Bahia|Salvador|Candeal|,Northeast,"-12.996323,-38.481049",127,139195.75
apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,"-13.007857,-38.498463",91,220945.64
apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,,114,113629.19
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",75,140423.14
apartment,|Brasil|Bahia|Salvador|Barra|,Northeast,"-12.9857,-38.519516",120,119941.92
apartment,|Brasil|Bahia|Salvador|Piatã|,Northeast,"-12.949139,-38.392117",170,252509.31
apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,"-13.006378,-38.515045",207,498705.88
apartment,|Brasil|Bahia|Salvador|Graça|,Northeast,"-12.998506,-38.52309",225,470298.59
apartment,|Brasil|Bahia|Salvador|Graça|,Northeast,"-12.998506,-38.52309",166,189381.98
apartment,|Brasil|Bahia|Salvador|Armação|,Northeast,"-12.98223,-38.43898",56,126254.65
apartment,|Brasil|Bahia|Salvador|Barra|,Northeast,"-13.004878,-38.532276",188,312051.42
apartment,|Brasil|Bahia|Salvador|,Northeast,"-13.003334,-38.52195",92,148349.22
apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,,207,421269.42
house,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,"-13.010534,-38.485542",242,374461.71
apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,"-12.957254,-38.429649",177,347200.3
apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,"-13.004092,-38.5047",155,378763.96
apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.985207,-38.456074",230,236727.47
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",93,183069.25
apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.985207,-38.456074",83,173600.15
apartment,|Brasil|Bahia|Salvador|Vitória|,Northeast,,119,234038.56
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",96,130989.2
apartment,|Brasil|Bahia|Salvador|Vitória|,Northeast,"-12.993533,-38.526047",91,189381.98
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",108,157818.31
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",175,233571.11
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",196,205163.81
apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,"-12.992462,-38.444553",78,107922.8
apartment,|Brasil|Bahia|Salvador|Itaigara|,Northeast,"-12.991933,-38.465279",200,246196.57
apartment,|Brasil|Bahia|Salvador|Graça|,Northeast,"-12.998506,-38.52309",233,252509.31
apartment,|Brasil|Bahia|Salvador|Canela|,Northeast,"-12.992472,-38.52298",200,233571.11
apartment,|Brasil|Bahia|Salvador|Armação|,Northeast,"-12.98223,-38.43898",150,129411.02
apartment,|Brasil|Bahia|Salvador|Graça|,Northeast,"-12.998506,-38.52309",105,135723.75
apartment,|Brasil|Bahia|Salvador|Itaigara|,Northeast,"-12.991933,-38.465279",165,405666.85
apartment,|Brasil|Bahia|Salvador|Canela|,Northeast,"-12.994164,-38.518372",117,85221.89
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",103,151505.58
apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,"-13.004092,-38.5047",88,249641.14
apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,"-13.004092,-38.5047",74,221556.51
house,|Brasil|Bahia|Lauro de Freitas|,Northeast,"-12.852844,-38.32711",145,119941.92
apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,"-13.009679,-38.486305",204,374461.71
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",217,261978.41
apartment,|Brasil|Bahia|Salvador|Vitória|,Northeast,"-12.993533,-38.526047",212,375607.6
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",120,195694.71
apartment,|Brasil|Bahia|Salvador|Vitória|,Northeast,,236,266712.96
apartment,|Brasil|Bahia|Salvador|Candeal|,Northeast,"-12.996323,-38.481049",200,315636.63
apartment,|Brasil|Bahia|Salvador|Acupe de Brotas|,Northeast,"-12.993782,-38.492218",120,107316.45
apartment,|Brasil|Bahia|Salvador|,Northeast,"-13.003744,-38.520924",90,85221.89
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",65,145192.85
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.9941,-38.504044",67,132567.38
apartment,|Brasil|Bahia|Salvador|Graça|,Northeast,"-12.998506,-38.52309",99,214632.91
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,,216,196592.39
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",96,123098.28
apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,"-13.004092,-38.5047",110,261978.41
apartment,|Brasil|Bahia|Salvador|Vitória|,Northeast,"-12.993533,-38.526047",190,410327.63
house,|Brasil|Bahia|Salvador|Piatã|,Northeast,"-12.949139,-38.392117",125,358859.13
apartment,|Brasil|Bahia|Salvador|Graça|,Northeast,"-12.998506,-38.52309",175,268291.14
apartment,|Brasil|Bahia|Salvador|Itaigara|,Northeast,"-12.991933,-38.465279",135,222194
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,,145,198851.08
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",159,252509.31
apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.964468,-38.417938",90,137302.62
apartment,|Brasil|Bahia|Salvador|Vila Laura|,Northeast,"-12.974552,-38.496819",70,95226
apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.9403853,-38.4100649",70,112338.51
apartment,|Brasil|Bahia|Salvador|Imbuí|,Northeast,"-12.968704,-38.435516",70,85814.14
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.968704,-38.435516",70,85814.14
apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,"-12.9903761,-38.4468721",76,79573.11
apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.96049,-38.405239",139,211476.54
apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,"-13.001169,-38.49419",71,135023.71
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",77,132988.82
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",109,187230.85
apartment,|Brasil|Bahia|Salvador|Graça|,Northeast,"-12.998506,-38.52309",93,184587.15
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.972229,-38.501419",123,193471.88
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.9989637,-38.4983503",115,124508.51
apartment,|Brasil|Bahia|Vitória da Conquista|,Northeast,"-14.863584,-40.817471",98,118579.54
apartment,|Brasil|Bahia|Ilhéus|,Northeast,"-14.807932,-39.036159",113,193471.88
apartment,|Brasil|Bahia|Salvador|,Northeast,"-13.000018,-38.511448",195,505018.62
apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,"-13.004092,-38.5047",220,246520.62
house,|Brasil|Bahia|Salvador|Stiep|,Northeast,"-12.984668,-38.444416",176,214632.91
apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,"-12.957254,-38.429649",142,334574.83
apartment,|Brasil|Bahia|Salvador|,Northeast,,130,165387.25
apartment,|Brasil|Bahia|Salvador|Barra|,Northeast,"-13.004878,-38.532276",158,171628.28
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",192,362982.13
apartment,|Brasil|Bahia|Lauro de Freitas|,Northeast,"-12.852844,-38.32711",68,88378.25
apartment,|Brasil|Bahia|Lauro de Freitas|,Northeast,"-12.852844,-38.32711",68,88378.25
apartment,|Brasil|Bahia|Lauro de Freitas|,Northeast,"-12.852844,-38.32711",68,88378.25
apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,"-13.001169,-38.49419",71,135023.71
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.9989905,-38.4563597",70,87374.39
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",77,132988.82
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",109,187230.85
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.998506,-38.52309",93,184587.15
apartment,|Brasil|Bahia|Salvador|,Northeast,,123,193471.88
apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,"-12.992462,-38.444553",72,104160.09
apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,"-12.992462,-38.444553",88,118579.54
apartment,|Brasil|Bahia|Salvador|Stiep|,Northeast,"-12.992462,-38.444553",87,121700.05
apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,,75,224677.02
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",93,180989.82
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",93,180989.82
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",207,234038.56
apartment,|Brasil|Bahia|Salvador|Itaigara|,Northeast,"-12.991933,-38.465279",252,410327.63
apartment,|Brasil|Bahia|Salvador|Canela|,Northeast,"-12.992472,-38.52298",134,374461.71
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",58,102976.97
apartment,|Brasil|Bahia|Salvador|Vitória|,Northeast,"-12.993533,-38.526047",100,202833.42
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",237,524246.39
apartment,|Brasil|Bahia|Salvador|Vila Laura|,Northeast,,90,78012.85
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",207,234038.56
apartment,|Brasil|Bahia|Salvador|Vila Laura|,Northeast,"-12.974552,-38.496819",90,78012.85
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",70,126254.65
apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,"-12.992462,-38.444553",92,154661.95
apartment,|Brasil|Bahia|Salvador|Itaigara|,Northeast,"-12.991933,-38.465279",93,177869.31
apartment,|Brasil|Bahia|Salvador|Cabula|,Northeast,"-12.956255,-38.465279",72,117019.28
apartment,|Brasil|Bahia|Salvador|Imbuí|,Northeast,"-12.96958,-38.435284",72,137301.93
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",131,202007.44
apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,,68,104160.09
apartment,|Brasil|Bahia|Porto Seguro|,Northeast,"-16.403585,-39.047513",74,93615.42
house,|Brasil|Bahia|Vitória da Conquista|,Northeast,"-14.861924,-40.844535",129,171628.28
apartment,|Brasil|Bahia|Salvador|Horto Florestal|,Northeast,,103,271447.5
apartment,|Brasil|Bahia|Salvador|Imbuí|,Northeast,"-12.972744,-38.438107",62,101003.72
apartment,|Brasil|Bahia|Salvador|Vitória|,Northeast,"-12.993533,-38.526047",54,212194.96
apartment,|Brasil|Bahia|Salvador|Graça|,Northeast,"-12.998506,-38.52309",230,230918.05
apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,"-13.004878,-38.532276",200,214632.91
apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,"-13.004092,-38.5047",204,299854.8
apartment,|Brasil|Bahia|Salvador|Jardim Apipema|,Northeast,"-13.004889,-38.517654",242,252509.31
apartment,|Brasil|Bahia|Salvador|Pituaçu|,Northeast,"-12.964468,-38.417938",160,179912.88
apartment,|Brasil|Bahia|Salvador|Jardim Apipema|,Northeast,"-13.00525,-38.516327",82,117019.28
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",124,234038.56
apartment,|Brasil|Bahia|Salvador|Barra|,Northeast,"-13.004878,-38.532276",156,237159.08
apartment,|Brasil|Bahia|Salvador|Canela|,Northeast,"-12.992472,-38.52298",118,238065
house,|Brasil|Bahia|Salvador|,Northeast,"-12.930446,-38.387676",230,374461.71
apartment,|Brasil|Bahia|Salvador|Horto Florestal|,Northeast,"-13.000164,-38.489021",111,196592.39
apartment,|Brasil|Bahia|Salvador|Alphaville I|,Northeast,"-12.941992,-38.403465",132,218435.99
apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.958966,-38.405651",80,134182.11
apartment,|Brasil|Bahia|Salvador|Jardim Apipema|,Northeast,"-13.00525,-38.516327",82,117019.28
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",124,234038.56
apartment,|Brasil|Bahia|Salvador|Barra|,Northeast,"-13.004878,-38.532276",156,237159.08
apartment,|Brasil|Bahia|Salvador|Canela|,Northeast,,118,238065
house,|Brasil|Bahia|Salvador|,Northeast,"-12.930446,-38.387676",230,374461.71
apartment,|Brasil|Bahia|Salvador|Horto Florestal|,Northeast,"-13.000164,-38.489021",111,196592.39
house,|Brasil|Bahia|Salvador|,Northeast,"-12.9702996,-38.5015093",160,92055.17
apartment,|Brasil|Bahia|Salvador|Alphaville I|,Northeast,"-12.941992,-38.403465",132,218435.99
apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,"-13.0087625,-38.4915625",89,118579.54
apartment,|Brasil|Bahia|Salvador|Graça|,Northeast,"-13.0002554,-38.5188762",230,215315.48
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.9994819,-38.4560755",105,115459.02
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.9994819,-38.4560755",93,124820.57
house,|Brasil|Bahia|Salvador|Itapuã|,Northeast,"-12.9467146,-38.374547",143,146664.17
apartment,|Brasil|Bahia|Salvador|Itaigara|,Northeast,"-12.9928931,-38.4665922",205,227797.54
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,,116,198152.65
apartment,|Brasil|Bahia|Salvador|,Northeast,"-14.6833333,-41.0333333",80,171628.28
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.9994819,-38.4560755",155,224677.02
house,|Brasil|Bahia|Salvador|Itapuã|,Northeast,"-12.9467146,-38.374547",110,78012.85
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.9994819,-38.4560755",185,218435.99
apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,,140,149784.68
house,|Brasil|Bahia|Salvador|Itapuã|,Northeast,"-12.9467146,-38.374547",246,405666.85
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.9890124,-38.4392045",94,162266.74
apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,"-12.9903761,-38.4468721",165,124820.57
apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,,155,99856.45
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.9890124,-38.4392045",90,99856.45
apartment,|Brasil|Bahia|Salvador|Graça|,Northeast,"-13.0002554,-38.5188762",178,405666.85
apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,"-15.61667,-39.7",144,112338.51
apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.9429024,-38.3982041",116,212194.96
apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.980449,-38.4560755",198,199712.91
apartment,|Brasil|Bahia|Salvador|Itaigara|,Northeast,"-12.9928931,-38.4665922",226,218435.99
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.8517713,-38.4593508",117,171628.28
apartment,|Brasil|Bahia|Salvador|Luís Anselmo|,Northeast,"-12.975577,-38.4853894",74,76452.59
apartment,|Brasil|Bahia|Salvador|Itaigara|,Northeast,"-12.9928931,-38.4665922",90,180989.82
house,|Brasil|Bahia|,Northeast,"-11.4098737,-41.2808577",120,143543.65
apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,"-13.0087625,-38.4915625",177,405666.85
apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.980449,-38.4560755",126,162266.74
apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.980449,-38.4560755",193,187230.85
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.9994819,-38.4560755",118,199712.91
apartment,|Brasil|Bahia|Salvador|,Northeast,"-14.6833333,-41.0333333",137,212194.96
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.9994819,-38.4560755",94,140423.14
apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.980449,-38.4560755",142,187230.85
apartment,|Brasil|Bahia|Salvador|Candeal|,Northeast,"-11.80806,-39.11917",75,84253.88
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,,220,187230.85
apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,,58,212194.96
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.9890124,-38.4392045",215,171628.28
apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,"-12.9903761,-38.4468721",115,109217.99
apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.980449,-38.4560755",53,102976.97
apartment,|Brasil|Bahia|Salvador|Candeal|,Northeast,"-11.80806,-39.11917",100,134182.11
apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.980449,-38.4560755",130,187230.85
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.9890124,-38.4392045",70,78012.85
apartment,|Brasil|Bahia|Salvador|,Northeast,"-14.6833333,-41.0333333",200,327653.99
apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,"-15.61667,-39.7",152,187230.85
apartment,|Brasil|Bahia|Salvador|Itaigara|,Northeast,"-12.9928931,-38.4665922",100,218435.99
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.9405266,-38.4024687",91,156025.71
house,|Brasil|Bahia|Salvador|Piatã|,Northeast,"-13.12099,-41.89093",163,149784.68
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.9994819,-38.4560755",118,202833.42
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.9994819,-38.4560755",110,131061.59
apartment,|Brasil|Bahia|Salvador|Itaigara|,Northeast,"-12.9928931,-38.4665922",156,196592.39
apartment,|Brasil|Bahia|Salvador|Horto Florestal|,Northeast,"-13.0016046,-38.4882775",129,327653.99
apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,"-15.61667,-39.7",89,88934.65
apartment,|Brasil|Bahia|Salvador|,Northeast,"-14.6833333,-41.0333333",114,171628.28
apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,"-12.9903761,-38.4468721",90,96735.94
apartment,|Brasil|Bahia|Salvador|Nazaré|,Northeast,"-12.9808155,-38.5086421",110,86750.29
apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,"-15.61667,-39.7",58,140423.14
apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.980449,-38.4560755",107,156025.71
apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.980449,-38.4560755",105,140423.14
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.9994819,-38.4560755",110,131061.59
apartment,|Brasil|Bahia|Salvador|,Northeast,,78,106097.48
apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.9429024,-38.3982041",88,157585.97
apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.980449,-38.4560755",70,171628.28
apartment,|Brasil|Bahia|Salvador|,Northeast,"-14.6833333,-41.0333333",83,149784.68
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.9994819,-38.4560755",136,87374.39
apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.980449,-38.4560755",124,145103.91
apartment,|Brasil|Bahia|Salvador|Boca do Rio|,Northeast,"-12.979283,-38.427657",61,87374.39
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.9994819,-38.4560755",118,199712.91
apartment,|Brasil|Bahia|Salvador|,Northeast,"-14.6833333,-41.0333333",145,234038.56
apartment,|Brasil|Bahia|Salvador|Itaigara|,Northeast,"-12.9928931,-38.4665922",86,109217.99
apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,"-12.9903761,-38.4468721",70,131061.59
apartment,|Brasil|Bahia|Salvador|Itaigara|,Northeast,"-12.9928931,-38.4665922",112,190351.36
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.9994819,-38.4560755",115,143543.65
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.9994819,-38.4560755",116,137302.62
apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,"-15.61667,-39.7",93,124820.57
apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.9429024,-38.3982041",110,249641.14
apartment,|Brasil|Bahia|Salvador|Candeal|,Northeast,"-11.80806,-39.11917",100,102976.97
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.9890124,-38.4392045",97,162266.74
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.9994819,-38.4560755",95,127941.08
apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.9429024,-38.3982041",222,395605.06
apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.9429024,-38.3982041",170,156025.71
apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,,100,218435.99
apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.980449,-38.4560755",86,93615.42
apartment,|Brasil|Bahia|Salvador|Candeal|,Northeast,"-11.80806,-39.11917",230,201273.16
apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,"-15.61667,-39.7",100,374461.71
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.9994819,-38.4560755",128,180989.82
apartment,|Brasil|Bahia|Salvador|Candeal|,Northeast,"-11.80806,-39.11917",78,149784.68
apartment,|Brasil|Bahia|Salvador|Horto Florestal|,Northeast,"-13.000164,-38.489021",155,337015.54
apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,"-12.950598,-38.40873",166,274605.25
apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,"-12.950598,-38.40873",195,436871.99
apartment,|Brasil|Bahia|Salvador|Jardim Apipema|,Northeast,"-13.00525,-38.516327",72,117019.28
apartment,|Brasil|Bahia|Salvador|Pituaçu|,Northeast,"-12.964468,-38.417938",155,259002.68
apartment,|Brasil|Bahia|Salvador|Jardim Apipema|,Northeast,"-13.00525,-38.516327",78,112338.51
apartment,|Brasil|Bahia|Salvador|Graça|,Northeast,"-12.998506,-38.52309",106,123098.28
apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,"-13.004092,-38.5047",63,249641.14
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.998506,-38.52309",79,180989.82
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.971756,-38.438103",112,118579.54
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.98223,-38.43898",80,140423.14
